Event Date,Number of Shows,Headliner,Promoter,Avg. Tickets Sold,Avg. Gross USD,Avg. Event Capacity,Avg. Capacity Sold,Ticket Price Min USD,Ticket Price Max USD,Ticket Price Avg. USD,Venue Type,Tickets Sold,Total Gross,Venue Address
4/10/2026,1,Chris Tucker,"Hard Rock International (HRI), Live Nation",2236,167389.5,2236.0,1.0,45.0,129.5,74.86,Club,2236,167389.5,"Hard Rock Live Sacramento, Wheatland, United States"
4/10/2026,1,hannah bahng,Live Nation / Gaiety Investments (MCD Productions),426,35770.68,450.0,0.94,83.98,83.98,83.97,Club,426,35770.68,"The Green Room, Dublin, Ireland"
4/10/2026,1,Rianne Downey,Live Nation / Gaiety Investments (MCD Productions),99,2767.36,120.0,0.82,27.95,27.95,27.95,Club,99,2767.36,"Whelans, Dublin, Ireland"
4/10/2026,2,Peso Pluma,Live Nation,18829,1576282.28,19327.0,0.97,49.5,249.5,83.72,Amphitheatre,37658,3152564.55,"Dos Equis Pavilion, Dallas, United States"
4/10/2026,1,Grupo Bryndis,Live Nation,2462,195959.5,2709.0,0.9,39.5,159.5,79.59,Theater ,2462,195959.5,"YouTube Theater, Inglewood, United States"
4/10/2026,1,MercyMe,Live Nation,7387,338361.85,7962.0,0.92,25.0,89.0,45.81,Arena,7387,338361.85,"Desert Diamond Arena, Glendale, United States"
4/10/2026,1,Alex Warren,Live Nation,10440,887427.9,10440.0,1.0,58.48,93.57,85.0,Arena,10440,887427.9,"Festhalle - Messe Frankfurt, Frankfurt, Germany"
4/10/2026,1,Garth Marenghi,Live Nation / Gaiety Investments (MCD Productions),908,36811.96,1100.0,0.82,40.58,40.58,40.54,Theater ,908,36811.96,"3Olympia Theatre, Dublin, Ireland"
4/11/2026,1,Blackbraid,Live Nation / Gaiety Investments (MCD Productions),334,13184.02,420.0,0.79,39.53,39.53,39.47,Club,334,13184.02,"Opium Live, Dublin, Ireland"
4/11/2026,1,Nach,OCESA,337,18031.88,365.0,0.92,25.93,176.38,53.51,Stadium,337,18031.88,"Arena Cañaveralejo, Cali, Colombia"
4/11/2026,1,ALLT,"Live Nation, Marathon Live",265,4803.5,1550.0,0.17,17.5,37.0,18.13,Club,265,4803.5,"The Signal, Chattanooga, United States"
4/11/2026,1,Slipknowt,Live Nation / Gaiety Investments (MCD Productions),230,5396.03,230.0,1.0,23.46,23.46,23.46,Club,230,5396.03,"The Academy 2, Dublin, Ireland"
4/11/2026,1,"""Party 101""",OCESA,2215,395563.0,8000.0,0.27,25.72,68.78,178.58,Theater ,2215,395563.0,"Pepsi Center Mexico, Mexico City, Mexico"
4/11/2026,1,Garth Marenghi,Live Nation / Gaiety Investments (MCD Productions),579,24703.0,930.0,0.62,37.01,43.06,42.66,Theater ,579,24703.0,"Ulster Hall, Belfast, United Kingdom"
4/11/2026,1,Bailey Zimmerman,Live Nation,8212,632977.0,8212.0,1.0,24.75,84.75,77.08,Arena,8212,632977.0,"Petersen Events Center, Pittsburgh, United States"
4/11/2026,1,No Te Va Gustar,"OCESA, Páramo Presenta, Promotora Colombia",3182,207773.0,3364.0,0.94,58.0,141.0,65.3,Arena,3182,207773.0,"Movistar Arena, Bogota, Colombia"
4/11/2026,1,Eagles,Live Nation,16330,5061660.3,16330.0,1.0,120.0,311.0,309.96,Arena,16330,5061660.3,"Sphere, Las Vegas, United States"
4/11/2026,1,"""Dancing With The Stars Live""","Live Nation, NS2",3571,342200.5,3571.0,1.0,59.5,129.5,95.83,Arena,3571,342200.5,"INTRUST Bank Arena, Wichita, United States"
4/11/2026,1,Florence + The Machine,Live Nation,12663,1258650.5,12663.0,1.0,39.5,155.0,99.4,Arena,12663,1258650.5,"Allstate Arena, Rosemont, United States"
4/11/2026,1,"""VACAFEST""",Live Nation,5892,503462.0,7263.0,0.81,33.5,103.5,85.45,Arena,5892,503462.0,"Toyota Arena, Ontario, United States"
4/11/2026,1,Tom Papa,"Bill Blumenreich Presents, Live Nation",438,26944.61,1001.0,0.43,34.0,85.0,61.52,Theater ,438,26944.61,"The Palazzo Theatre, Las Vegas, United States"
4/11/2026,1,Matt Rife,Live Nation,13821,1095469.98,15533.0,0.88,33.64,114.38,79.26,Arena,13821,1095469.98,"The O2 - London, London, United Kingdom"
4/11/2026,1,Mt. Joy,Live Nation,4189,279878.84,4548.0,0.92,38.0,95.5,66.81,Amphitheatre,4189,279878.84,"The St. Augustine Amphitheatre, Saint Augustine, United States"
4/11/2026,1,Cardi B,Live Nation,13426,2272333.0,13426.0,1.0,59.5,299.5,169.25,Arena,13426,2272333.0,"Lenovo Center, Raleigh, United States"
4/11/2026,2,Kyla Cobbler,Live Nation / Gaiety Investments (MCD Productions),1242,61096.52,1298.0,0.95,49.15,49.15,49.17,Theater ,2485,122193.04,"3Olympia Theatre, Dublin, Ireland"
4/12/2026,2,"""31 Minutos""",OCESA,9367,480739.78,9564.0,0.97,26.01,132.94,51.32,Theater ,18735,961479.55,"Auditorio Nacional, Mexico City, Mexico"
4/12/2026,1,Nasser Al-Rayess,Live Nation / Gaiety Investments (MCD Productions),150,4045.64,150.0,1.0,26.97,26.97,26.97,Club,150,4045.64,"Sugar Club, Dublin, Ireland"
4/12/2026,1,Roxette,Live Nation,2503,189550.87,3636.0,0.68,18.55,29.25,75.73,Theater ,2503,189550.87,"Vivo Rio, Rio De Janeiro, Brazil"
4/12/2026,1,Raye,"(In-House Promotion), evenko, Live Nation",8124,472358.18,8124.0,1.0,35.76,90.3,58.14,Arena,8124,472358.18,"Place Bell, Laval, Canada"
4/12/2026,1,Raf-Saperra,"Live Nation, Union Stage Presents",777,31715.0,1200.0,0.64,35.0,55.0,40.82,Club,777,31715.0,"The Howard Theatre, Washington, United States"
4/12/2026,1,José María Napoleón,"Hard Rock International (HRI), Live Nation",2157,154593.5,2207.0,0.97,39.5,149.5,71.67,Club,2157,154593.5,"Hard Rock Live Sacramento, Wheatland, United States"
4/12/2026,1,"""Out With The Buckleys""","Cuffe &amp; Taylor, Live Nation",1229,58969.91,1700.0,0.72,33.64,50.46,47.98,Theater ,1229,58969.91,"Sheffield City Hall, Sheffield, United Kingdom"
4/12/2026,1,"""Dancing With The Stars Live""","Live Nation, NS2",3757,357661.5,3757.0,1.0,59.5,129.5,95.2,Theater ,3757,357661.5,"Bellco Theatre, Denver, United States"
4/12/2026,1,PRESIDENT,Live Nation / Gaiety Investments (MCD Productions),846,26289.65,850.0,0.99,31.08,31.08,31.08,Theater ,846,26289.65,"The Academy, Dublin, Ireland"
4/12/2026,1,Ari Lennox,Live Nation,1453,60437.0,1701.0,0.85,35.5,51.0,41.59,Theater ,1453,60437.0,"Moore Theatre, Seattle, United States"
4/12/2026,1,Peso Pluma,Live Nation,10557,835986.3,10557.0,1.0,49.5,249.5,79.19,Amphitheatre,10557,835986.3,"Walmart AMP, Rogers, United States"
4/12/2026,1,Cardi B,Live Nation,14404,2088523.0,14404.0,1.0,59.5,299.5,145.0,Arena,14404,2088523.0,"Spectrum Center, Charlotte, United States"
4/12/2026,1,"Steve Martin, Martin Short",Live Nation,2718,383698.0,2718.0,1.0,71.0,295.0,141.17,Theater ,2718,383698.0,"BJCC Concert Hall, Birmingham, United States"
4/13/2026,1,Kamala Harris,Live Nation,1982,133420.9,2392.0,0.82,40.5,155.5,67.32,Theater ,1982,133420.9,"Steven Tanger Center for the Performing Arts, Greensboro, United States"
4/13/2026,1,5 Seconds Of Summer,Live Nation,8183,535666.49,8470.0,0.96,75.5,109.11,65.46,Arena,8183,535666.49,"Lanxess Arena, Cologne, Germany"
4/13/2026,1,Bruce Springsteen &amp; The E Street Band,Live Nation,16443,4175979.0,16443.0,1.0,60.0,399.0,253.97,Arena,16443,4175979.0,"Chase Center, San Francisco, United States"
4/13/2026,1,Matt Rife,Live Nation,12902,1203307.96,12902.0,1.0,64.28,140.26,93.27,Arena,12902,1203307.96,"Ziggo Dome, Amsterdam, Netherlands"
4/13/2026,1,Alex Warren,Live Nation,13427,1024230.39,13427.0,1.0,46.75,93.5,76.28,Arena,13427,1024230.39,"Uber Arena, Berlin, Germany"
4/13/2026,1,Lady Gaga,Live Nation,13690,4400234.0,13690.0,1.0,61.0,376.0,321.42,Arena,13690,4400234.0,"Madison Square Garden, New York, United States"
4/13/2026,1,"""Murder Trial Tonight""",Live Nation / Gaiety Investments (MCD Productions),967,59376.63,1150.0,0.84,61.36,61.36,61.4,Theater ,967,59376.63,"3Olympia Theatre, Dublin, Ireland"
4/13/2026,1,Rick Astley,Live Nation / Gaiety Investments (MCD Productions),3565,275392.4,4000.0,0.89,77.21,77.21,77.25,Arena,3565,275392.4,"The SSE Arena, Belfast, Belfast, United Kingdom"
4/13/2026,1,Francis Rossi,Live Nation / Gaiety Investments (MCD Productions),271,18790.02,320.0,0.84,69.31,69.31,69.34,Arena,271,18790.02,"Gleneagle Arena, Killarney, Ireland"
4/14/2026,1,Niamh McCrystal,Live Nation / Gaiety Investments (MCD Productions),44,975.99,50.0,0.88,22.24,22.24,22.18,Club,44,975.99,"Upstairs At Whelans, Dublin, Ireland"
4/14/2026,7,"""The Lion King""",OCESA,440,36298.66,1400.0,0.31,57.79,288.94,82.34,Theater ,3086,254090.6,"Teatro Telcel, Mexico City, Mexico"
4/14/2026,7,"""The Phantom Of The Opera""",OCESA,352,34556.13,1400.0,0.25,46.23,231.15,98.01,Theater ,2468,241892.9,"Teatro de los Insurgentes, Mexico City, Mexico"
4/14/2026,1,Roxette,Live Nation,4919,393574.38,8498.0,0.57,16.91,28.3,80.01,Theater ,4919,393574.38,"Espaço Unimed, São Paulo, Brazil"
4/14/2026,1,Alfie Boe,"Live Nation, SJM Concerts",1654,144052.98,1857.0,0.89,50.69,94.62,87.09,Theater ,1654,144052.98,"The Caird Hall, Dundee, United Kingdom"
4/14/2026,1,The Neighbourhood,Live Nation,14138,1400035.0,14138.0,1.0,39.5,179.5,99.03,Arena,14138,1400035.0,"Madison Square Garden, New York, United States"
4/14/2026,1,Lily Allen,Live Nation,5901,587049.0,5901.0,1.0,49.5,149.5,99.48,Theater ,5901,587049.0,"Radio City Music Hall, New York, United States"
4/14/2026,1,Slomosa,Live Nation,285,7125.0,300.0,0.95,25.0,30.0,25.0,Theater ,285,7125.0,"McMenamins Mission Theater, Portland, United States"
4/14/2026,1,The Neighbourhood,Live Nation,14501,1629673.25,14501.0,1.0,39.5,179.5,112.38,Arena,14501,1629673.25,"Madison Square Garden, New York, United States"
4/14/2026,1,mgk,Live Nation,9268,1316861.8,9701.0,0.95,79.38,166.06,142.09,Arena,9268,1316861.8,"Qudos Bank Arena, Sydney, Australia"
4/14/2026,1,Manuel Mijares,OCESA,9244,779883.52,9564.0,0.96,20.23,234.04,84.37,Theater ,9244,779883.52,"Auditorio Nacional, Mexico City, Mexico"
4/14/2026,1,Lucy Darling,Live Nation / Gaiety Investments (MCD Productions),1268,77358.91,1538.0,0.82,60.96,60.96,61.01,Theater ,1268,77358.91,"3Olympia Theatre, Dublin, Ireland"
4/14/2026,1,Maggie Lindemann,Live Nation / Gaiety Investments (MCD Productions),466,25072.49,550.0,0.84,53.78,53.78,53.8,Theater ,466,25072.49,"The Academy, Dublin, Ireland"
4/14/2026,1,Cardi B,Live Nation,13233,1879800.0,13233.0,1.0,59.5,299.5,142.05,Arena,13233,1879800.0,"Amerant Bank Arena, Sunrise, United States"
4/14/2026,1,Rick Astley,Live Nation / Gaiety Investments (MCD Productions),5231,412946.92,6500.0,0.8,78.96,78.96,78.94,Arena,5231,412946.92,"3Arena, Dublin, Ireland"
4/14/2026,1,Francis Rossi,Live Nation / Gaiety Investments (MCD Productions),218,15162.74,250.0,0.87,69.55,69.55,69.55,Other,218,15162.74,"Leisureland, Galway, Ireland"
4/15/2026,1,Raphael,OCESA,8670,531055.61,8670.0,1.0,61.25,61.25,61.25,Theater ,8670,531055.61,"Auditorio Nacional, Mexico City, Mexico"
4/15/2026,1,Florence + The Machine,"(In-House Promotion), evenko, Live Nation",13520,1227586.89,13520.0,1.0,34.84,127.03,90.8,Arena,13520,1227586.89,"Bell Centre, Montreal, Canada"
4/15/2026,2,Raye,Live Nation,5953,530083.97,5954.0,0.99,50.5,150.5,89.04,Theater ,11907,1060167.94,"Radio City Music Hall, New York, United States"
4/15/2026,1,"""Dancing With The Stars Live""","Live Nation, NS2",4439,423432.0,4439.0,1.0,59.5,129.5,95.39,Theater ,4439,423432.0,"WAMU Theater, Seattle, United States"
4/15/2026,1,Bad Suns,"Live Nation, NS2",367,9662.0,675.0,0.54,26.0,30.0,26.33,Club,367,9662.0,"Music Farm, Charleston, United States"
4/15/2026,1,Jacob Alon,Live Nation / Gaiety Investments (MCD Productions),500,13555.04,550.0,0.9,27.11,27.11,27.11,Theater ,500,13555.04,"Button Factory, Dublin, Ireland"
4/15/2026,1,Peaches,Live Nation / Gaiety Investments (MCD Productions),552,23195.38,650.0,0.84,42.08,42.08,42.02,Theater ,552,23195.38,"The Academy, Dublin, Ireland"
4/15/2026,1,Rod Stewart,Live Nation,8278,959089.48,8278.0,1.0,21.75,403.5,115.86,Arena,8278,959089.48,"Thompson-Boling Arena at Food City Center, Knoxville, United States"
4/15/2026,1,John Mulaney,Live Nation,8870,903543.0,9041.0,0.98,69.5,139.5,101.87,Amphitheatre,8870,903543.0,"Red Rocks Amphitheatre, Morrison, United States"
4/15/2026,1,Louis Tomlinson,Live Nation,6684,368162.51,13364.0,0.5,47.15,73.08,55.08,Arena,6684,368162.51,"LDLC Arena, Decines-Charpieu, France"
4/15/2026,1,Henry Moodie,Live Nation / Gaiety Investments (MCD Productions),781,27305.86,950.0,0.82,35.01,35.01,34.96,Theater ,781,27305.86,"3Olympia Theatre, Dublin, Ireland"
4/15/2026,1,Alex Warren,Live Nation,14680,1001168.15,14680.0,1.0,64.05,78.88,68.2,Arena,14680,1001168.15,"Unity Arena, Fornebu, Norway"
4/15/2026,1,Oh Wonder,Live Nation,866,42733.0,1482.0,0.58,39.5,69.5,49.35,Theater ,866,42733.0,"Boch Center - Shubert Theatre, Boston, United States"
4/16/2026,1,Charles Wesley Godwin,"Live Nation, Marathon Live",1496,64810.0,1550.0,0.96,30.0,75.0,43.32,Club,1496,64810.0,"The Signal, Chattanooga, United States"
4/16/2026,1,Roxette,"DF Entertainment, Live Nation",10699,1038457.87,10717.0,0.99,0.04,0.09,97.06,Arena,10699,1038457.87,"Movistar Arena, Buenos Aires, Argentina"
4/16/2026,1,Alfie Boe,"Live Nation, SJM Concerts",1167,106279.74,1200.0,0.97,50.93,95.07,91.07,Theater ,1167,106279.74,"Music Hall, Aberdeen, United Kingdom"
4/16/2026,1,Riley Green,Live Nation,7836,615373.0,7979.0,0.98,36.75,116.75,78.53,Arena,7836,615373.0,"Landers Center, Southaven, United States"
4/16/2026,1,Depresión Sonora,"OCESA, Páramo Presenta",1200,43944.37,1200.0,1.0,30.5,58.47,36.62,Club,1200,43944.37,"The Bonfire, Bogota, Colombia"
4/16/2026,1,Bailey Zimmerman,Live Nation,7408,565128.0,7408.0,1.0,29.75,89.75,76.29,Arena,7408,565128.0,"Huntington Center, Toledo, United States"
4/16/2026,1,"""Dancing With The Stars Live""","Live Nation, NS2",3545,291192.5,3733.0,0.94,59.5,129.5,82.14,Arena,3545,291192.5,"Moda Center, Portland, United States"
4/16/2026,3,Phish,Live Nation,16539,3424711.11,16652.0,0.99,103.5,232.0,207.06,Arena,49618,10274133.33,"Sphere, Las Vegas, United States"
4/16/2026,1,Grupo Frontera,"OCESA, Páramo Presenta, Promotora Colombia",8847,673526.01,9208.0,0.96,65.0,196.0,76.13,Arena,8847,673526.01,"Movistar Arena, Bogota, Colombia"
4/16/2026,1,Bloodywood,Live Nation,999,29175.5,1500.0,0.66,29.5,29.5,29.2,Club,999,29175.5,"McMenamins Crystal Ballroom, Portland, United States"
4/16/2026,1,Lewis Capaldi,Live Nation,12194,1096023.0,12194.0,1.0,44.75,154.5,89.88,Arena,12194,1096023.0,"Madison Square Garden, New York, United States"
4/16/2026,1,David Michael Wyatt,"Live Nation, Union Stage Presents",377,15980.0,600.0,0.62,40.0,60.0,42.39,Club,377,15980.0,"The Howard Theatre, Washington, United States"
4/16/2026,1,Laura Ramoso,Live Nation / Gaiety Investments (MCD Productions),1228,46953.66,1298.0,0.94,38.27,38.27,38.24,Theater ,1228,46953.66,"3Olympia Theatre, Dublin, Ireland"
4/16/2026,1,Odeal,Live Nation,1120,57755.17,1120.0,1.0,51.57,51.57,51.57,Club,1120,57755.17,"170 Russell, Melbourne, Australia"
4/16/2026,1,Demi Lovato,Live Nation,6326,688127.9,13036.0,0.48,39.5,129.5,108.78,Arena,6326,688127.9,"Capital One Arena, Washington, United States"
4/16/2026,1,Ricardo O'Farrill,OCESA,9097,269988.45,9564.0,0.95,11.61,58.05,29.68,Theater ,9097,269988.45,"Auditorio Nacional, Mexico City, Mexico"
4/16/2026,1,Alex Warren,Live Nation,15523,1514735.09,15540.0,0.99,71.13,109.86,97.58,Arena,15523,1514735.09,"Royal Arena Copenhagen, Copenhagen, Denmark"
4/16/2026,1,mgk,Live Nation,9102,1302909.7,9102.0,1.0,80.59,315.77,143.15,Arena,9102,1302909.7,"Brisbane Entertainment Centre, Boondall, Australia"
4/16/2026,1,Francis Rossi,Live Nation / Gaiety Investments (MCD Productions),249,20841.57,270.0,0.92,83.66,83.66,83.7,Theater ,249,20841.57,"Ulster Hall, Belfast, United Kingdom"
4/16/2026,3,Peter Kay,Live Nation / Gaiety Investments (MCD Productions),8150,743157.14,8473.0,0.96,90.37,92.14,91.18,Arena,24450,2229471.41,"3Arena, Dublin, Ireland"
4/17/2026,1,Roger O'Sullivan,Live Nation / Gaiety Investments (MCD Productions),79,2690.25,100.0,0.79,34.05,34.05,34.05,Club,79,2690.25,"The Grand Social, Dublin, Ireland"
4/17/2026,1,Kenan Flannery,Live Nation / Gaiety Investments (MCD Productions),75,1325.62,75.0,1.0,17.67,17.67,17.67,Other,75,1325.62,"The Cobblestone, Dublin, Ireland"
4/17/2026,1,Alfie Boe,"Live Nation, SJM Concerts",1859,173769.47,1982.0,0.93,50.72,50.72,93.47,Theater ,1859,173769.47,"Glasgow Royal Concert Hall, Glasgow, United Kingdom"
4/17/2026,1,Kany García ,"OCESA, Rimas Entertainment",12729,1026105.26,12729.0,1.0,51.62,150.21,80.61,Arena,12729,1026105.26,"Palacio de los Deportes, Mexico City, Mexico"
4/17/2026,1,Riley Green,Live Nation,12804,963116.0,15087.0,0.84,19.75,127.75,75.22,Arena,12804,963116.0,"KFC Yum! Center, Louisville, United States"
4/17/2026,1,Depresión Sonora,"OCESA, Páramo Presenta",400,18981.25,500.0,0.8,41.17,49.46,47.45,Club,400,18981.25,"La Pascacia, Medellin, Colombia"
4/17/2026,1,He Is Legend,Live Nation,299,8300.0,325.0,0.92,28.0,32.0,27.76,Club,299,8300.0,"The Parish at House Of Blues, Anaheim, United States"
4/17/2026,1,Bailey Zimmerman,Live Nation,7550,570662.5,7550.0,1.0,26.75,106.75,75.58,Arena,7550,570662.5,"Resch Center, Green Bay, United States"
4/17/2026,1,Tedeschi Trucks Band,Live Nation,3448,262780.0,6300.0,0.54,45.0,150.0,76.21,Amphitheatre,3448,262780.0,"The Cynthia Woods Mitchell Pavilion, The Woodlands, United States"
4/17/2026,1,Hippie Sabotage,Live Nation,1116,37110.0,3000.0,0.37,15.0,45.0,33.25,Other,1116,37110.0,"Avondale Brewing Company, Birmingham, United States"
4/17/2026,1,"""Slacker University 2000's Dance Party""","Live Nation, Omaha Performing Arts",1404,29742.0,1688.0,0.83,10.0,30.0,21.18,Theater ,1404,29742.0,"Steelhouse Omaha, Omaha, United States"
4/17/2026,1,The Sheepdogs,Live Nation,1600,55811.05,1670.0,0.95,25.56,40.16,34.88,Theater ,1600,55811.05,"Burton Cummings Theatre, Winnipeg, Canada"
4/17/2026,1,TWICE,Live Nation,13362,2146167.0,13362.0,1.0,33.5,223.5,160.62,Arena,13362,2146167.0,"Moody Center, Austin, United States"
4/17/2026,1,Blessd,Live Nation,10727,879531.5,10727.0,1.0,30.85,123.5,81.99,Arena,10727,879531.5,"Barclays Center, Brooklyn, United States"
4/17/2026,1,Matt Rife,Live Nation,8479,938543.77,13000.0,0.65,74.04,163.4,110.69,Arena,8479,938543.77,"Hallenstadion Zurich, Zurich, Switzerland"
4/17/2026,1,The Runarounds,"Live Nation, NS2",650,22750.0,650.0,1.0,35.0,35.0,35.0,Club,650,22750.0,"Music Farm, Charleston, United States"
4/17/2026,1,Rawayana,"OCESA, Páramo Presenta, Promotora Colombia, Rimas Entertainment",12167,692940.01,12339.0,0.98,42.0,150.0,56.95,Arena,12167,692940.01,"Movistar Arena, Bogota, Colombia"
4/17/2026,1,Bloodywood,Live Nation,931,27464.5,999.0,0.93,29.5,29.5,29.5,Club,931,27464.5,"The Neptune, Seattle, United States"
4/17/2026,1,Rod Stewart,Live Nation,6644,932097.33,6644.0,1.0,59.5,399.5,140.29,Amphitheatre,6644,932097.33,"The Orion Amphitheater, Huntsville, United States"
4/17/2026,1,Better Joy,Live Nation / Gaiety Investments (MCD Productions),50,1028.09,50.0,1.0,20.62,20.62,20.56,Club,50,1028.09,"Upstairs At Whelans, Dublin, Ireland"
4/17/2026,1,Cooper Alan,Live Nation / Gaiety Investments (MCD Productions),797,28643.49,830.0,0.96,35.94,35.94,35.94,Theater ,797,28643.49,"The Academy, Dublin, Ireland"
4/17/2026,1,Stavros Halkias,"Live Nation, Professional Facilities Mgmt.",1887,87807.5,2011.0,0.93,34.5,54.5,46.53,Theater ,1887,87807.5,"The VETS, Providence, United States"
4/17/2026,2,Cardi B,Live Nation,11449,2445564.5,11494.0,0.99,59.5,299.5,213.61,Arena,22898,4891129.0,"State Farm Arena, Atlanta, United States"
4/17/2026,2,Shane Todd,Live Nation / Gaiety Investments (MCD Productions),1169,42738.76,1298.0,0.9,36.65,36.65,36.56,Theater ,2338,85477.52,"3Olympia Theatre, Dublin, Ireland"
4/17/2026,1,Francis Rossi,Live Nation / Gaiety Investments (MCD Productions),173,14898.71,220.0,0.78,86.16,86.16,86.12,Club,173,14898.71,"Millennium Forum, Londonderry, United Kingdom"
4/17/2026,1,Siddhartha,OCESA,9392,617151.42,9564.0,0.98,20.22,161.75,65.71,Theater ,9392,617151.42,"Auditorio Nacional, Mexico City, Mexico"
4/18/2026,1,Ed Bassmaster,Live Nation / Gaiety Investments (MCD Productions),40,821.81,50.0,0.8,20.6,20.6,20.55,Club,40,821.81,"Upstairs At Whelans, Dublin, Ireland"
4/18/2026,1,Sleeper,Live Nation / Gaiety Investments (MCD Productions),297,13165.48,350.0,0.84,44.39,44.39,44.33,Club,297,13165.48,"Opium Live, Dublin, Ireland"
4/18/2026,2,"""I'm Grand Mam""",Live Nation / Gaiety Investments (MCD Productions),783,40262.39,1011.0,0.77,51.33,51.33,51.39,Other,1567,80524.78,"Leisureland, Galway, Ireland"
4/18/2026,7,"""The Lion King""",OCESA,448,3690.37,1400.0,0.32,57.77,288.83,8.23,Theater ,3138,25832.56,"Teatro Telcel, Mexico City, Mexico"
4/18/2026,7,"""The Phantom Of The Opera""",OCESA,358,35159.77,1400.0,0.25,46.21,231.07,97.98,Theater ,2512,246118.39,"Teatro de los Insurgentes, Mexico City, Mexico"
4/18/2026,1,The Ultimate Garth Brooks Experience,Live Nation / Gaiety Investments (MCD Productions),123,3605.95,150.0,0.82,29.32,29.32,29.32,Club,123,3605.95,"The Academy 2, Dublin, Ireland"
4/18/2026,1,Alfie Boe,"Live Nation, SJM Concerts",1718,159410.8,2001.0,0.85,50.72,94.67,92.79,Theater ,1718,159410.8,"Usher Hall, Edinburgh, United Kingdom"
4/18/2026,1,Mariachazo,Live Nation,2121,220580.0,2415.0,0.87,45.0,199.0,104.0,Theater ,2121,220580.0,"YouTube Theater, Inglewood, United States"
4/18/2026,1,Cooper Alan,Live Nation / Gaiety Investments (MCD Productions),1610,64184.91,1630.0,0.98,40.57,40.57,39.87,Theater ,1610,64184.91,"Ulster Hall, Belfast, United Kingdom"
4/18/2026,1,Bailey Zimmerman,Live Nation,9769,629122.75,9769.0,1.0,24.75,84.75,64.4,Arena,9769,629122.75,"Denny Sanford PREMIER Center, Sioux Falls, United States"
